task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem,duration
R3_2,0.0,j_146,1.0,Terminated,104607.0,104607.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
R6_5,0.0001557026080186843,j_146,1.0,Terminated,104607.0,104611.0,0.4971090390669555,0.31821225237818096,0.9967515008888298
R8_7,0.0,j_146,1.0,Terminated,104607.0,104611.0,0.4971090390669555,0.25265573818377535,0.9967515008888298
R7_6,0.0,j_146,1.0,Terminated,104607.0,104611.0,0.4971090390669555,0.31821225237818096,0.9967515008888298
M1,0.0,j_147,1.0,Terminated,618326.0,618332.0,0.4971090390669555,0.12809836121440454,0.9967546639843615
task_NTcxOTU5NDE4Mzk0MzEzMjMxNw==,0.0,j_148,11.0,Terminated,206599.0,206609.0,0.4971090390669555,0.06254184701999888,0.9967609901754252
R2_1,0.0016348773841961854,j_156,1.0,Terminated,602009.0,602016.0,0.4971090390669555,0.25265573818377535,0.9967562455321275
M1,0.13865317244063838,j_156,1.0,Terminated,602000.0,602008.0,0.4971090390669555,0.1936548754088102,0.9967578270798934
R2_1,0.0,j_158,1.0,Terminated,599793.0,599795.0,0.4971090390669555,0.25265573818377535,0.996748337793298
J4_2_3,0.0001557026080186843,j_158,1.0,Terminated,599793.0,599798.0,0.4971090390669555,0.31821225237818096,0.9967530824365957
M1,0.0,j_158,1.0,Terminated,599793.0,599795.0,0.4971090390669555,0.1936548754088102,0.996748337793298
M3,0.0,j_158,1.0,Terminated,599793.0,599796.0,0.4971090390669555,0.31821225237818096,0.9967499193410638
M12,0.0,j_160,1.0,Terminated,277966.0,277981.0,0.4971090390669555,0.1936548754088102,0.9967688979142547
M2,0.03822499026858699,j_160,1.0,Terminated,277966.0,277990.0,0.4971090390669555,0.1936548754088102,0.9967831318441479
M9_4_6_8,0.04079408330089529,j_160,1.0,Terminated,277983.0,278016.0,0.4971090390669555,0.1936548754088102,0.996797365774041
R4_3,0.0,j_160,1.0,Terminated,277978.0,277981.0,0.4971090390669555,0.25265573818377535,0.9967499193410638
M15,0.0,j_160,1.0,Terminated,277966.0,277978.0,0.4971090390669555,0.1936548754088102,0.996764153270957
J10_1_2_9,0.08641494745036979,j_160,1.0,Terminated,278017.0,278112.0,0.4971090390669555,0.514881794961398,0.9968954217355271
J13_11_12,0.0,j_160,1.0,Terminated,278136.0,278254.0,0.4971090390669555,0.38376876657258663,0.9969317973341429
M7,0.0,j_160,1.0,Terminated,277966.0,277978.0,0.4971090390669555,0.1936548754088102,0.996764153270957
M5,0.0,j_160,1.0,Terminated,277966.0,277978.0,0.4971090390669555,0.1936548754088102,0.996764153270957
M3,0.0,j_160,1.0,Terminated,277966.0,277978.0,0.4971090390669555,0.1936548754088102,0.996764153270957
M1,0.9520435967302451,j_160,1.0,Terminated,277968.0,278001.0,0.4971090390669555,0.1936548754088102,0.996797365774041
R16_15,0.0,j_160,1.0,Terminated,277978.0,277986.0,0.4971090390669555,0.25265573818377535,0.9967578270798934
R8_7,0.0,j_160,1.0,Terminated,277978.0,277981.0,0.4971090390669555,0.25265573818377535,0.9967499193410638
R18_17,0.0,j_160,1.0,Terminated,278265.0,278271.0,0.4971090390669555,0.25265573818377535,0.9967546639843615
R6_5,0.0,j_160,1.0,Terminated,277978.0,277983.0,0.4971090390669555,0.25265573818377535,0.9967530824365957
M17_14_16,0.0001557026080186843,j_160,1.0,Terminated,278260.0,278265.0,0.4971090390669555,0.1936548754088102,0.9967530824365957
R11_10,0.0018684312962242117,j_160,1.0,Terminated,278113.0,278136.0,0.4971090390669555,0.31821225237818096,0.9967815502963819
R14_13,0.0,j_160,1.0,Terminated,278254.0,278259.0,0.4971090390669555,0.25265573818377535,0.9967530824365957
M1,0.0,j_162,1.0,Terminated,270555.0,270568.0,0.4971090390669555,0.12809836121440454,0.9967657348187229
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_164,10.0,Terminated,249400.0,249405.0,0.4971090390669555,0.06254184701999888,0.9967530824365957
R2_1,0.0,j_171,1.0,Terminated,291585.0,291587.0,0.4971090390669555,0.25265573818377535,0.996748337793298
M1,0.0,j_171,1.0,Terminated,291585.0,291587.0,0.4971090390669555,0.1936548754088102,0.996748337793298
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_172,6.0,Terminated,179181.0,179185.0,0.04450717422721548,0.029763589922796048,0.9967515008888298
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.003114052160373686,j_172,6.0,Terminated,179181.0,179324.0,0.14508536641382438,0.029763589922796048,0.9969713360282907
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_172,6.0,Terminated,179181.0,179368.0,0.01936262618056325,0.01665228708391491,0.9970409241299905
M7,7.785130400934215e-05,j_175,1.0,Terminated,511923.0,511925.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R10_9,0.01697158427403659,j_175,1.0,Terminated,511923.0,511934.0,0.4971090390669555,0.25265573818377535,0.996762571723191
R2_1,0.0,j_175,1.0,Terminated,511923.0,511925.0,0.4971090390669555,0.25265573818377535,0.996748337793298
M5,7.785130400934215e-05,j_175,1.0,Terminated,511923.0,511927.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
M9_2_4_6_8,0.01697158427403659,j_175,1.0,Terminated,511923.0,511933.0,0.4971090390669555,0.1936548754088102,0.9967609901754252
M3,0.0,j_175,1.0,Terminated,511923.0,511924.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R8_7,0.0,j_175,1.0,Terminated,511923.0,511926.0,0.4971090390669555,0.25265573818377535,0.9967499193410638
R6_5,0.0,j_175,1.0,Terminated,511923.0,511928.0,0.4971090390669555,0.25265573818377535,0.9967530824365957
M1,0.0,j_175,1.0,Terminated,511923.0,511924.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R4_3,0.0,j_175,1.0,Terminated,511923.0,511925.0,0.4971090390669555,0.25265573818377535,0.996748337793298
M1,0.0010120669521214481,j_178,1.0,Terminated,146865.0,146880.0,0.4971090390669555,0.1936548754088102,0.9967688979142547
R2_1,0.0,j_178,1.0,Terminated,146865.0,146880.0,0.4971090390669555,0.25265573818377535,0.9967688979142547
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0007006617360840793,j_189,6.0,Terminated,617172.0,617233.0,0.14508536641382438,0.029763589922796048,0.9968416491114864
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_189,6.0,Terminated,617173.0,617176.0,0.04450717422721548,0.029763589922796048,0.9967499193410638
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_189,6.0,Running,617172.0,0.0,0.0,0.0,0.02065817691825922
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_191,6.0,Terminated,433370.0,433424.0,0.01936262618056325,0.01665228708391491,0.9968305782771251
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_191,6.0,Terminated,433370.0,433374.0,0.04450717422721548,0.029763589922796048,0.9967515008888298
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.007006617360840794,j_191,6.0,Terminated,433370.0,433421.0,0.14508536641382438,0.029763589922796048,0.9968258336338274
M1,0.0,j_195,1.0,Terminated,479723.0,479726.0,0.2456635586004333,0.1936548754088102,0.9967499193410638
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_200,6.0,Terminated,546684.0,547477.0,0.01936262618056325,0.01665228708391491,0.9979993420761293
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_200,6.0,Terminated,546685.0,547394.0,0.04450717422721548,0.029763589922796048,0.9978664920637932
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0010899182561307902,j_200,6.0,Terminated,546685.0,547465.0,0.14508536641382438,0.029763589922796048,0.9979787819551725
M1,0.0,j_203,1.0,Terminated,245374.0,245384.0,0.4971090390669555,0.12809836121440454,0.9967609901754252
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_204,6.0,Terminated,575612.0,575992.0,0.01936262618056325,0.01665228708391491,0.9973461628488103
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_204,6.0,Terminated,575612.0,575986.0,0.04450717422721548,0.029763589922796048,0.9973366735622149
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_204,6.0,Terminated,575612.0,575989.0,0.14508536641382438,0.029763589922796048,0.9973414182055126
J3_1_2,0.0,j_206,1.0,Terminated,100258.0,100260.0,0.2456635586004333,0.12809836121440454,0.996748337793298
M1,0.0,j_206,1.0,Terminated,100258.0,100259.0,0.2456635586004333,0.12809836121440454,0.996746756245532
R4_3,0.0,j_206,1.0,Terminated,100258.0,100260.0,0.2456635586004333,0.12809836121440454,0.996748337793298
M2,0.0,j_206,1.0,Terminated,100258.0,100259.0,0.2456635586004333,0.12809836121440454,0.996746756245532
J3_1_2,0.0,j_207,1.0,Terminated,509233.0,509234.0,0.2456635586004333,0.12809836121440454,0.996746756245532
M1,0.0,j_207,1.0,Terminated,509233.0,509233.0,0.2456635586004333,0.12809836121440454,0.9967451746977661
M2,0.0,j_207,1.0,Terminated,509233.0,509234.0,0.2456635586004333,0.12809836121440454,0.996746756245532
M3_2,0.0012456208641494744,j_209,1.0,Terminated,87978.0,87979.0,0.4971090390669555,0.12809836121440454,0.996746756245532
R2_1,0.0,j_209,1.0,Terminated,87978.0,87978.0,0.4971090390669555,0.25265573818377535,0.9967451746977661
M1,0.0,j_209,1.0,Terminated,87978.0,87978.0,0.4971090390669555,0.1936548754088102,0.9967451746977661
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_214,10.0,Terminated,407036.0,407177.0,0.3713862988336944,0.06254184701999888,0.9969681729327589
M6_5,0.0028026469443363173,j_219,1.0,Terminated,652251.0,652255.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
R7_6,0.0028026469443363173,j_219,1.0,Terminated,652251.0,652255.0,0.4971090390669555,0.31821225237818096,0.9967515008888298
R8_7,0.0028026469443363173,j_219,1.0,Terminated,652251.0,652255.0,0.4971090390669555,0.25265573818377535,0.9967515008888298
R5_4,0.0,j_219,1.0,Terminated,652251.0,652253.0,0.4971090390669555,0.25265573818377535,0.996748337793298
M3,0.0,j_219,1.0,Terminated,652251.0,652252.0,0.4971090390669555,0.1936548754088102,0.996746756245532
M2,0.0,j_219,1.0,Terminated,652251.0,652252.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R4_1_2_3,0.0001557026080186843,j_219,1.0,Terminated,652251.0,652252.0,0.4971090390669555,0.31821225237818096,0.996746756245532
M1,0.0,j_219,1.0,Terminated,652251.0,652252.0,0.4971090390669555,0.1936548754088102,0.996746756245532
J3_1_2,0.0001557026080186843,j_223,1.0,Terminated,550822.0,550840.0,0.4971090390669555,0.38376876657258663,0.9967736425575524
M1,0.0,j_223,1.0,Terminated,550822.0,550840.0,0.4971090390669555,0.1936548754088102,0.9967736425575524
R4_3,0.0001557026080186843,j_223,1.0,Terminated,550822.0,550840.0,0.4971090390669555,0.31821225237818096,0.9967736425575524
M2,0.0,j_223,1.0,Terminated,550822.0,550839.0,0.4971090390669555,0.1936548754088102,0.9967720610097865
R5_4,0.0,j_223,1.0,Terminated,550822.0,550840.0,0.4971090390669555,0.25265573818377535,0.9967736425575524
M1,0.0,j_226,1.0,Terminated,300418.0,300422.0,0.2456635586004333,0.25265573818377535,0.9967515008888298
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_228,6.0,Terminated,388019.0,388069.0,0.01936262618056325,0.01665228708391491,0.9968242520860614
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_228,6.0,Terminated,388019.0,388023.0,0.04450717422721548,0.029763589922796048,0.9967515008888298
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0007785130400934216,j_228,6.0,Terminated,388019.0,388066.0,0.14508536641382438,0.029763589922796048,0.9968195074427637
M1,0.0,j_229,1.0,Terminated,561203.0,561204.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R3_2,0.0,j_229,1.0,Terminated,561203.0,561205.0,0.4971090390669555,0.25265573818377535,0.996748337793298
R2_1,0.0,j_229,1.0,Terminated,561203.0,561204.0,0.4971090390669555,0.31821225237818096,0.996746756245532
M5,0.0,j_230,1.0,Terminated,668551.0,668552.0,0.4971090390669555,0.1936548754088102,0.996746756245532
J4_2_3,0.0001557026080186843,j_230,1.0,Terminated,668551.0,668554.0,0.4971090390669555,0.38376876657258663,0.9967499193410638
M3,0.0,j_230,1.0,Terminated,668551.0,668553.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R9_1_8,0.00046710782405605297,j_230,1.0,Terminated,668551.0,668557.0,0.4971090390669555,0.25265573818377535,0.9967546639843615
M2,0.0,j_230,1.0,Terminated,668551.0,668554.0,0.4971090390669555,0.1936548754088102,0.9967499193410638
M6,0.0,j_230,1.0,Terminated,668551.0,668555.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
M1,0.0,j_230,1.0,Terminated,668551.0,668553.0,0.4971090390669555,0.1936548754088102,0.996748337793298
R7_6,0.0,j_230,1.0,Terminated,668551.0,668556.0,0.4971090390669555,0.31821225237818096,0.9967530824365957
J8_4_5_7,0.0003114052160373686,j_230,1.0,Terminated,668551.0,668557.0,0.4971090390669555,0.38376876657258663,0.9967546639843615
MergeTask,0.0,j_231,1.0,Terminated,543591.0,543643.0,0.4971090390669555,0.06254184701999888,0.9968274151815932
M1,0.03114052160373686,j_234,1.0,Terminated,346519.0,346604.0,0.2456635586004333,0.25265573818377535,0.9968796062578681
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,0.0,j_236,6.0,Terminated,562456.0,562833.0,0.14508536641382438,0.029763589922796048,0.9973414182055126
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,0.0,j_236,6.0,Terminated,562456.0,563200.0,0.01936262618056325,0.01665228708391491,0.9979218462355999
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,0.0,j_236,6.0,Terminated,562456.0,562830.0,0.04450717422721548,0.029763589922796048,0.9973366735622149
M1,0.0,j_238,1.0,Terminated,398522.0,398527.0,0.2456635586004333,0.25265573818377535,0.9967530824365957
M1,0.0,j_239,1.0,Terminated,458548.0,458549.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R4_3,0.0001557026080186843,j_239,1.0,Terminated,458548.0,458557.0,0.4971090390669555,0.25265573818377535,0.9967594086276593
M3_2,0.0001557026080186843,j_239,1.0,Terminated,458548.0,458557.0,0.4971090390669555,0.1936548754088102,0.9967594086276593
R2_1,0.0,j_239,1.0,Terminated,458548.0,458549.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M1,0.0,j_241,1.0,Terminated,169835.0,169840.0,0.2456635586004333,0.12809836121440454,0.9967530824365957
J4_2_3,0.0001557026080186843,j_243,1.0,Terminated,457873.0,458051.0,0.2456635586004333,0.25265573818377535,0.9970266902000974
M6,0.0,j_243,1.0,Terminated,457873.0,457899.0,0.2456635586004333,0.1936548754088102,0.9967862949396796
M1,0.0012456208641494744,j_243,1.0,Terminated,457873.0,458136.0,0.2456635586004333,0.25265573818377535,0.9971611217601993
M2,7.785130400934215e-05,j_243,1.0,Terminated,457873.0,458010.0,0.2456635586004333,0.31821225237818096,0.9969618467416952
J7_5_6,0.0,j_243,1.0,Terminated,457873.0,458184.0,0.2456635586004333,0.12809836121440454,0.9972370360529628
J5_1_4,0.0001557026080186843,j_243,1.0,Terminated,457873.0,458173.0,0.2456635586004333,0.25265573818377535,0.9972196390275379
M3,0.07364733359283768,j_243,1.0,Terminated,457874.0,457936.0,0.2456635586004333,0.38376876657258663,0.9968432306592523
J7_4_6,0.0,j_245,1.0,Terminated,278018.0,278455.0,0.2456635586004333,0.12809836121440454,0.9974363110714669
J9_2_8,0.0,j_245,1.0,Terminated,278018.0,278464.0,0.2456635586004333,0.12809836121440454,0.99745054500136
R10_9,0.0,j_245,1.0,Terminated,278018.0,278467.0,0.2456635586004333,0.12809836121440454,0.9974552896446578
M3,0.028493577267419228,j_245,1.0,Terminated,278019.0,278046.0,0.2456635586004333,0.12809836121440454,0.9967878764874456
R6_5,0.0,j_245,1.0,Terminated,278018.0,278451.0,0.2456635586004333,0.12809836121440454,0.9974299848804032
J2_1_6,0.0,j_245,1.0,Terminated,278018.0,278456.0,0.2456635586004333,0.12809836121440454,0.9974378926192328
M5,0.04375243285325029,j_245,1.0,Terminated,278019.0,278446.0,0.2456635586004333,0.1936548754088102,0.9974204955938079
R11_10,0.0,j_245,1.0,Terminated,278018.0,278472.0,0.2456635586004333,0.12809836121440454,0.9974631973834873
R4_3,0.0,j_245,1.0,Terminated,278018.0,278052.0,0.2456635586004333,0.12809836121440454,0.996798947321807
R1_3,0.0,j_245,1.0,Terminated,278018.0,278052.0,0.2456635586004333,0.12809836121440454,0.996798947321807
R8_7,0.0,j_245,1.0,Terminated,278018.0,278459.0,0.2456635586004333,0.12809836121440454,0.9974426372625305
M1,0.0,j_255,1.0,Terminated,578938.0,578939.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R2_1,0.0,j_255,1.0,Terminated,578938.0,578939.0,0.4971090390669555,0.25265573818377535,0.996746756245532
R6_1,0.0,j_257,1.0,Terminated,578303.0,578342.0,0.4971090390669555,0.25265573818377535,0.9968068550606365
M1,0.0,j_257,1.0,Terminated,578303.0,578344.0,0.4971090390669555,0.1936548754088102,0.9968100181561682
R4_1,0.0,j_257,1.0,Terminated,578303.0,578344.0,0.4971090390669555,0.25265573818377535,0.9968100181561682
R3_1,0.0,j_257,1.0,Terminated,578303.0,578343.0,0.4971090390669555,0.25265573818377535,0.9968084366084023
R5_1,0.0,j_257,1.0,Terminated,578303.0,578344.0,0.4971090390669555,0.25265573818377535,0.9968100181561682
R2_1,0.0,j_257,1.0,Terminated,578303.0,578343.0,0.4971090390669555,0.25265573818377535,0.9968084366084023
task_ODg3NTU4NTE3NDcxODA4NjA5Ng==,0.06165823277539898,j_258,3.0,Terminated,283324.0,283686.0,0.4971090390669555,0.2592113896032159,0.997317694989024
J3_1_2,0.0003114052160373686,j_259,1.0,Terminated,192130.0,192156.0,0.4971090390669555,0.38376876657258663,0.9967862949396796
R4_3,0.0003114052160373686,j_259,1.0,Terminated,192130.0,192157.0,0.4971090390669555,0.25265573818377535,0.9967878764874456
M1,0.0001557026080186843,j_259,1.0,Terminated,192130.0,192144.0,0.4971090390669555,0.1936548754088102,0.9967673163664889
M2,0.0,j_259,1.0,Terminated,192130.0,192132.0,0.4971090390669555,0.1936548754088102,0.996748337793298
M14,0.0,j_262,1.0,Terminated,388140.0,388144.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
R2_1,0.0,j_262,1.0,Terminated,388144.0,388148.0,0.4971090390669555,0.25265573818377535,0.9967515008888298
J15_10_13_14,0.0,j_262,1.0,Terminated,388177.0,388182.0,0.4971090390669555,0.38376876657258663,0.9967530824365957
M5,0.0,j_262,1.0,Terminated,388140.0,388145.0,0.4971090390669555,0.1936548754088102,0.9967530824365957
M11,0.0,j_262,1.0,Terminated,388140.0,388145.0,0.4971090390669555,0.1936548754088102,0.9967530824365957
M6,0.0,j_262,1.0,Terminated,388140.0,388149.0,0.4971090390669555,0.1936548754088102,0.9967594086276593
R10_9,0.0,j_262,1.0,Terminated,388172.0,388177.0,0.4971090390669555,0.31821225237818096,0.9967530824365957
R12_11,0.0,j_262,1.0,Terminated,388145.0,388150.0,0.4971090390669555,0.31821225237818096,0.9967530824365957
R13_12,0.0,j_262,1.0,Terminated,388150.0,388154.0,0.4971090390669555,0.31821225237818096,0.9967515008888298
R4_3,0.0,j_262,1.0,Terminated,388145.0,388149.0,0.4971090390669555,0.25265573818377535,0.9967515008888298
J8_2_4_5_7,0.00046710782405605297,j_262,1.0,Terminated,388159.0,388166.0,0.4971090390669555,0.38376876657258663,0.9967562455321275
R16_15,0.0,j_262,1.0,Terminated,388182.0,388188.0,0.4971090390669555,0.31821225237818096,0.9967546639843615
J7_6_11,0.0,j_262,1.0,Terminated,388149.0,388158.0,0.4971090390669555,0.38376876657258663,0.9967594086276593
R9_8,0.0,j_262,1.0,Terminated,388166.0,388172.0,0.4971090390669555,0.31821225237818096,0.9967546639843615
M3,0.0,j_262,1.0,Terminated,388140.0,388144.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
R17_16,0.0,j_262,1.0,Terminated,388188.0,388192.0,0.4971090390669555,0.25265573818377535,0.9967515008888298
M1,0.0,j_262,1.0,Terminated,388140.0,388144.0,0.4971090390669555,0.1936548754088102,0.9967515008888298
M1,0.0,j_265,1.0,Terminated,292288.0,292288.0,0.4971090390669555,0.12809836121440454,0.9967451746977661
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_266,10.0,Terminated,492447.0,492702.0,0.3713862988336944,0.06254184701999888,0.9971484693780721
M1,0.0,j_270,1.0,Terminated,419568.0,419569.0,0.4971090390669555,0.12809836121440454,0.996746756245532
M1,0.0009342156481121058,j_275,1.0,Terminated,566109.0,566112.0,0.2456635586004333,0.12809836121440454,0.9967499193410638
R2_1,0.0,j_275,1.0,Terminated,566109.0,566116.0,0.2456635586004333,0.12809836121440454,0.9967562455321275
M1,0.0,j_277,1.0,Terminated,498668.0,498669.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R2_1,0.0,j_277,1.0,Terminated,498668.0,498669.0,0.4971090390669555,0.25265573818377535,0.996746756245532
M1,0.0,j_279,1.0,Terminated,605626.0,605627.0,0.4971090390669555,0.12809836121440454,0.996746756245532
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,0.0,j_289,10.0,Terminated,251384.0,251388.0,0.4971090390669555,0.06254184701999888,0.9967515008888298
J6_4_5,0.0001557026080186843,j_293,1.0,Terminated,333930.0,333931.0,0.4971090390669555,0.38376876657258663,0.996746756245532
M5,0.0,j_293,1.0,Terminated,333930.0,333931.0,0.4971090390669555,0.1936548754088102,0.996746756245532
R8_7,0.0,j_293,1.0,Terminated,333930.0,333931.0,0.4971090390669555,0.31821225237818096,0.996746756245532
