R5_4,1.0,j_223,1.0,Terminated,550822.0,550840.0,100.0,0.39
M1,1.0,j_226,1.0,Terminated,300418.0,300422.0,50.0,0.39
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_228,6.0,Terminated,388019.0,388069.0,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_228,6.0,Terminated,388019.0,388023.0,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,11.0,j_228,6.0,Terminated,388019.0,388066.0,30.0,0.05
M1,1.0,j_229,1.0,Terminated,561203.0,561204.0,100.0,0.3
R3_2,1.0,j_229,1.0,Terminated,561203.0,561205.0,100.0,0.39
R2_1,1.0,j_229,1.0,Terminated,561203.0,561204.0,100.0,0.49
M5,1.0,j_230,1.0,Terminated,668551.0,668552.0,100.0,0.3
J4_2_3,3.0,j_230,1.0,Terminated,668551.0,668554.0,100.0,0.59
M3,1.0,j_230,1.0,Terminated,668551.0,668553.0,100.0,0.3
R9_1_8,7.0,j_230,1.0,Terminated,668551.0,668557.0,100.0,0.39
M2,1.0,j_230,1.0,Terminated,668551.0,668554.0,100.0,0.3
M6,1.0,j_230,1.0,Terminated,668551.0,668555.0,100.0,0.3
M1,1.0,j_230,1.0,Terminated,668551.0,668553.0,100.0,0.3
R7_6,1.0,j_230,1.0,Terminated,668551.0,668556.0,100.0,0.49
J8_4_5_7,5.0,j_230,1.0,Terminated,668551.0,668557.0,100.0,0.59
MergeTask,1.0,j_231,1.0,Terminated,543591.0,543643.0,100.0,0.1
M1,401.0,j_234,1.0,Terminated,346519.0,346604.0,50.0,0.39
